DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2024-02,193.17,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2024-03,193.64,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2024-04,193.47,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2024-05,193.48,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2024-06,193.78,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2024-07,196.04,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2024-08,196.15,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2004-12,99.50,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2005-01,99.00,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2005-02,99.30,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2005-03,99.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2005-04,100.40,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2005-05,100.30,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2005-06,100.10,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2005-07,99.50,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2005-08,99.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2005-09,100.10,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2005-10,100.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2005-11,100.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2005-12,100.50,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2006-01,100.50,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2006-02,100.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2006-03,100.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2006-04,101.40,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2006-05,101.50,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2006-06,101.50,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2006-07,100.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2006-08,101.00,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2006-09,100.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2006-10,101.10,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2006-11,101.00,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2006-12,101.00,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2007-01,100.50,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2007-02,100.70,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2007-03,100.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2007-04,101.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2007-05,102.10,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2007-06,102.20,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2007-07,101.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2007-08,101.50,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2007-09,101.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2007-10,102.40,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2007-11,102.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2007-12,103.10,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2008-01,103.00,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2008-02,103.00,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2008-03,103.30,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2008-04,104.20,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2008-05,104.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2008-06,105.10,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2008-07,104.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2008-08,104.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2008-09,104.40,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2008-10,105.10,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2008-11,104.00,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2008-12,103.40,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2009-01,102.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2009-02,102.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2009-03,102.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2009-04,103.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2009-05,103.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2009-06,103.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2009-07,103.40,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2009-08,103.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2009-09,103.30,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2009-10,104.00,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2009-11,103.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2009-12,103.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2010-01,103.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2010-02,103.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2010-03,104.00,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2010-04,104.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2010-05,104.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2010-06,104.30,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2010-07,103.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2010-08,103.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2010-09,103.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2010-10,104.20,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2010-11,104.10,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2010-12,104.00,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2011-01,103.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2011-02,104.20,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2011-03,105.00,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2011-04,105.10,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2011-05,104.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2011-06,104.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2011-07,104.00,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2011-08,103.40,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2011-09,103.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2011-10,103.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2011-11,103.30,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2011-12,103.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2012-01,102.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2012-02,103.00,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2012-03,103.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2012-04,103.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2012-05,103.70,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2012-06,103.50,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2012-07,103.20,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2012-08,102.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2012-09,103.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2012-10,103.70,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2012-11,103.20,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2012-12,103.30,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2013-01,102.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2013-02,103.10,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2013-03,103.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2013-04,103.50,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2013-05,103.50,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2013-06,103.70,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2013-07,103.70,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2013-08,103.30,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2013-09,103.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2013-10,103.70,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2013-11,103.40,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2013-12,103.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2014-01,103.00,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2014-02,102.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2014-03,103.50,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2014-04,103.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2014-05,103.70,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2014-06,103.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2014-07,103.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2014-08,103.40,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2014-09,103.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2014-10,103.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2014-11,103.50,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2014-12,103.50,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2015-01,102.92,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2015-02,102.54,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2015-03,103.03,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2015-04,102.75,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2015-05,102.83,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2015-06,102.95,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2015-07,102.76,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2015-08,102.21,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2015-09,102.56,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2015-10,102.61,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2015-11,102.25,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2015-12,102.12,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2016-01,101.42,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2016-02,101.58,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2016-03,101.97,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2016-04,102.21,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2016-05,102.33,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2016-06,102.36,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2016-07,102.28,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2016-08,102.25,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2016-09,102.25,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2016-10,102.35,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2016-11,102.05,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2016-12,101.96,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2017-01,101.76,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2017-02,102.33,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2017-03,102.47,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2017-04,102.94,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2017-05,102.76,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2017-06,102.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2017-07,102.87,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2017-08,102.81,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2017-09,103.03,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2017-10,103.14,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2017-11,102.85,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2017-12,103.08,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2018-01,102.58,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2018-02,102.88,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2018-03,103.21,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2018-04,103.41,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2018-05,103.81,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2018-06,103.77,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2018-07,104.14,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2018-08,104.12,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2018-09,104.13,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2018-10,104.33,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2018-11,103.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2018-12,103.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2019-01,103.28,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2019-02,103.57,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2019-03,103.89,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2019-04,104.53,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2019-05,104.30,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2019-06,104.50,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2019-07,104.55,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2019-08,104.62,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2019-09,104.22,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2019-10,104.03,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2019-11,103.57,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2019-12,103.83,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2020-01,103.45,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2020-02,103.34,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2020-03,103.43,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2020-04,103.52,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2020-05,103.29,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2020-06,103.18,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2020-07,103.27,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2020-08,103.19,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2020-09,103.08,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2020-10,103.09,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2020-11,102.72,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2020-12,102.83,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2021-01,102.87,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2021-02,102.95,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2021-03,103.17,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2021-04,103.44,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2021-05,103.64,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2021-06,103.66,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2021-07,103.78,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2021-08,103.99,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2021-09,103.95,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2021-10,104.38,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2021-11,104.24,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2021-12,104.19,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2022-01,104.36,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2022-02,104.94,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2022-03,105.43,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2022-04,105.86,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2022-05,106.45,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2022-06,107.01,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2022-07,107.16,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2022-08,107.47,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2022-09,107.28,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2022-10,107.37,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2022-11,107.24,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2022-12,107.04,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2023-01,107.75,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2023-02,108.31,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2023-03,108.30,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2023-04,108.58,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2023-05,108.81,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2023-06,108.89,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2023-07,109.38,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2023-08,109.55,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2023-09,109.37,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2023-10,109.52,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2023-11,108.96,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2023-12,109.24,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2024-01,109.37,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2024-02,109.61,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2024-03,109.54,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2024-04,110.12,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2024-05,110.41,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2024-06,110.26,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2024-07,110.72,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,CH,2024-08,110.69,
